optimization_pass,circuit_type,num_qubits,topology,status,error,Gate Count,Circuit Depth,2Q Count,2Q Depth
qlego-tket_FullPeepholeOptimizePass,Quantum Phase Estimation Circuit,10,all_to_all,success,,760.0,265.0,85.0,41.0
qlego-tket_CliffordSimpPass,Quantum Phase Estimation Circuit,10,all_to_all,success,,925.0,325.0,85.0,41.0
qlego-tket_PeepholeOptimize2QPass,Quantum Phase Estimation Circuit,10,all_to_all,success,,760.0,265.0,85.0,41.0
qlego-tket_KAKDecompositionPass,Quantum Phase Estimation Circuit,10,all_to_all,success,,930.0,330.0,85.0,41.0
qlego-tket_RemoveRedundanciesPass,Quantum Phase Estimation Circuit,10,all_to_all,success,,993.0,352.0,86.0,42.0
qlego-tket_RemovePhaseOpsPass,Quantum Phase Estimation Circuit,10,all_to_all,success,,993.0,352.0,86.0,42.0
qlego-tket_DelayMeasuresPass,Quantum Phase Estimation Circuit,10,all_to_all,success,,993.0,352.0,86.0,42.0
qlego-tket_SimplifyMeasuresPass,Quantum Phase Estimation Circuit,10,all_to_all,success,,993.0,352.0,86.0,42.0
qlego-tket_RemoveDiscardedPass,Quantum Phase Estimation Circuit,10,all_to_all,success,,993.0,352.0,86.0,42.0
qlego-tket_SynthesiseTketPass,Quantum Phase Estimation Circuit,10,all_to_all,success,,778.0,277.0,86.0,42.0
qlego-bqskit_GroupSingleQuditGatePassPass,Quantum Phase Estimation Circuit,10,all_to_all,success,,432.0,174.0,86.0,42.0
qlego-bqskit_ScanningGateRemovalPassPass,Quantum Phase Estimation Circuit,10,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_IterativeScanningGateRemovalPassPass,Quantum Phase Estimation Circuit,10,all_to_all,success,,432.0,174.0,86.0,42.0
qlego-bqskit_TreeScanningGateRemovalPassPass,Quantum Phase Estimation Circuit,10,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_QuickPartitionerPass,Quantum Phase Estimation Circuit,10,all_to_all,success,,432.0,174.0,86.0,42.0
Baseline,Quantum Phase Estimation Circuit,10,all_to_all,success,,441.0,175.0,86.0,42.0
qlego-qiskit_PresetOptimizationPass,W State Circuit,10,all_to_all,success,,184.0,63.0,18.0,11.0
qlego-qiskit_Optimize1qGatesPass,W State Circuit,10,all_to_all,success,,281.0,103.0,18.0,11.0
qlego-qiskit_Optimize1qGateDecompositionPass,W State Circuit,10,all_to_all,success,,263.0,93.0,18.0,11.0
qlego-qiskit_Optimize1qGateSimpleCommutationPass,W State Circuit,10,all_to_all,success,,281.0,103.0,18.0,11.0
qlego-qiskit_CommutativeCancellationPass,W State Circuit,10,all_to_all,success,,281.0,103.0,18.0,11.0
qlego-qiskit_CommutationAnalysisPass,W State Circuit,10,all_to_all,success,,281.0,103.0,18.0,11.0
qlego-qiskit_CommutativeOptimizationPass,W State Circuit,10,all_to_all,success,,281.0,103.0,18.0,11.0
qlego-qiskit_OptimizeCliffordsPass,W State Circuit,10,all_to_all,success,,281.0,103.0,18.0,11.0
qlego-qiskit_OptimizeCliffordTPass,W State Circuit,10,all_to_all,success,,281.0,103.0,18.0,11.0
qlego-qiskit_CollectCliffordsPass,W State Circuit,10,all_to_all,success,,315.0,100.0,18.0,12.0
qlego-qiskit_Collect2qBlocksPass,W State Circuit,10,all_to_all,success,,281.0,103.0,18.0,11.0
qlego-qiskit_CollectMultiQBlocksPass,W State Circuit,10,all_to_all,success,,281.0,103.0,18.0,11.0
qlego-qiskit_RemoveIdentityEquivalentPass,W State Circuit,10,all_to_all,success,,281.0,103.0,18.0,11.0
qlego-qiskit_OptimizeSwapBeforeMeasurePass,W State Circuit,10,all_to_all,success,,281.0,103.0,18.0,11.0
qlego-qiskit_RemoveFinalResetPass,W State Circuit,10,all_to_all,success,,281.0,103.0,18.0,11.0
qlego-tket_SquashTK1Pass,W State Circuit,10,all_to_all,success,,321.0,123.0,18.0,11.0
qlego-tket_SquashRzPhasedXPass,W State Circuit,10,all_to_all,success,,321.0,123.0,18.0,11.0
qlego-tket_DecomposeSingleQubitsTK1Pass,W State Circuit,10,all_to_all,success,,321.0,123.0,18.0,11.0
qlego-tket_FullPeepholeOptimizePass,W State Circuit,10,all_to_all,success,,231.0,81.0,18.0,11.0
qlego-tket_CliffordSimpPass,W State Circuit,10,all_to_all,success,,231.0,81.0,18.0,11.0
qlego-tket_PeepholeOptimize2QPass,W State Circuit,10,all_to_all,success,,231.0,81.0,18.0,11.0
qlego-tket_KAKDecompositionPass,W State Circuit,10,all_to_all,success,,321.0,123.0,18.0,11.0
qlego-tket_RemoveRedundanciesPass,W State Circuit,10,all_to_all,success,,321.0,123.0,18.0,11.0
qlego-tket_RemovePhaseOpsPass,W State Circuit,10,all_to_all,success,,321.0,123.0,18.0,11.0
qlego-tket_DelayMeasuresPass,W State Circuit,10,all_to_all,success,,321.0,123.0,18.0,11.0
qlego-tket_SimplifyMeasuresPass,W State Circuit,10,all_to_all,success,,321.0,123.0,18.0,11.0
qlego-tket_RemoveDiscardedPass,W State Circuit,10,all_to_all,success,,321.0,123.0,18.0,11.0
qlego-tket_SynthesiseTketPass,W State Circuit,10,all_to_all,success,,231.0,81.0,18.0,11.0
qlego-bqskit_GroupSingleQuditGatePassPass,W State Circuit,10,all_to_all,success,,271.0,102.0,18.0,11.0
qlego-bqskit_ScanningGateRemovalPassPass,W State Circuit,10,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_IterativeScanningGateRemovalPassPass,W State Circuit,10,all_to_all,success,,271.0,102.0,18.0,11.0
qlego-bqskit_TreeScanningGateRemovalPassPass,W State Circuit,10,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_QuickPartitionerPass,W State Circuit,10,all_to_all,success,,271.0,102.0,18.0,11.0
Baseline,W State Circuit,10,all_to_all,success,,281.0,103.0,18.0,11.0
qlego-qiskit_PresetOptimizationPass,BV Circuit,10,all_to_all,success,,56.0,18.0,4.0,4.0
qlego-qiskit_Optimize1qGatesPass,BV Circuit,10,all_to_all,success,,110.0,54.0,4.0,4.0
qlego-qiskit_Optimize1qGateDecompositionPass,BV Circuit,10,all_to_all,success,,110.0,54.0,4.0,4.0
qlego-qiskit_Optimize1qGateSimpleCommutationPass,BV Circuit,10,all_to_all,success,,110.0,54.0,4.0,4.0
qlego-qiskit_CommutativeCancellationPass,BV Circuit,10,all_to_all,success,,110.0,54.0,4.0,4.0
qlego-qiskit_CommutationAnalysisPass,BV Circuit,10,all_to_all,success,,110.0,54.0,4.0,4.0
qlego-qiskit_CommutativeOptimizationPass,BV Circuit,10,all_to_all,success,,110.0,54.0,4.0,4.0
qlego-qiskit_OptimizeCliffordsPass,BV Circuit,10,all_to_all,success,,110.0,54.0,4.0,4.0
qlego-qiskit_OptimizeCliffordTPass,BV Circuit,10,all_to_all,success,,110.0,54.0,4.0,4.0
qlego-qiskit_CollectCliffordsPass,BV Circuit,10,all_to_all,success,,18.0,6.0,4.0,4.0
qlego-qiskit_Collect2qBlocksPass,BV Circuit,10,all_to_all,success,,110.0,54.0,4.0,4.0
qlego-qiskit_CollectMultiQBlocksPass,BV Circuit,10,all_to_all,success,,110.0,54.0,4.0,4.0
qlego-qiskit_RemoveIdentityEquivalentPass,BV Circuit,10,all_to_all,success,,110.0,54.0,4.0,4.0
qlego-qiskit_OptimizeSwapBeforeMeasurePass,BV Circuit,10,all_to_all,success,,110.0,54.0,4.0,4.0
qlego-qiskit_RemoveFinalResetPass,BV Circuit,10,all_to_all,success,,110.0,54.0,4.0,4.0
qlego-tket_SquashTK1Pass,BV Circuit,10,all_to_all,success,,146.0,74.0,4.0,4.0
qlego-tket_SquashRzPhasedXPass,BV Circuit,10,all_to_all,success,,146.0,74.0,4.0,4.0
qlego-tket_DecomposeSingleQubitsTK1Pass,BV Circuit,10,all_to_all,success,,146.0,74.0,4.0,4.0
qlego-tket_FullPeepholeOptimizePass,BV Circuit,10,all_to_all,success,,111.0,39.0,4.0,4.0
qlego-tket_CliffordSimpPass,BV Circuit,10,all_to_all,success,,111.0,39.0,4.0,4.0
qlego-tket_PeepholeOptimize2QPass,BV Circuit,10,all_to_all,success,,111.0,39.0,4.0,4.0
qlego-tket_KAKDecompositionPass,BV Circuit,10,all_to_all,success,,146.0,74.0,4.0,4.0
qlego-tket_RemoveRedundanciesPass,BV Circuit,10,all_to_all,success,,146.0,74.0,4.0,4.0
qlego-tket_RemovePhaseOpsPass,BV Circuit,10,all_to_all,success,,146.0,74.0,4.0,4.0
qlego-tket_DelayMeasuresPass,BV Circuit,10,all_to_all,success,,146.0,74.0,4.0,4.0
qlego-tket_SimplifyMeasuresPass,BV Circuit,10,all_to_all,success,,146.0,74.0,4.0,4.0
qlego-tket_RemoveDiscardedPass,BV Circuit,10,all_to_all,success,,146.0,74.0,4.0,4.0
qlego-tket_SynthesiseTketPass,BV Circuit,10,all_to_all,success,,111.0,39.0,4.0,4.0
qlego-bqskit_GroupSingleQuditGatePassPass,BV Circuit,10,all_to_all,success,,101.0,53.0,4.0,4.0
qlego-bqskit_ScanningGateRemovalPassPass,BV Circuit,10,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_IterativeScanningGateRemovalPassPass,BV Circuit,10,all_to_all,success,,101.0,53.0,4.0,4.0
qlego-bqskit_TreeScanningGateRemovalPassPass,BV Circuit,10,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_QuickPartitionerPass,BV Circuit,10,all_to_all,success,,101.0,53.0,4.0,4.0
Baseline,BV Circuit,10,all_to_all,success,,110.0,54.0,4.0,4.0
qlego-qiskit_PresetOptimizationPass,Graph State Circuit,10,all_to_all,success,,104.0,20.0,10.0,3.0
qlego-qiskit_Optimize1qGatesPass,Graph State Circuit,10,all_to_all,success,,134.0,25.0,10.0,3.0
qlego-qiskit_Optimize1qGateDecompositionPass,Graph State Circuit,10,all_to_all,success,,134.0,25.0,10.0,3.0
qlego-qiskit_Optimize1qGateSimpleCommutationPass,Graph State Circuit,10,all_to_all,success,,134.0,25.0,10.0,3.0
qlego-qiskit_CommutativeCancellationPass,Graph State Circuit,10,all_to_all,success,,134.0,25.0,10.0,3.0
qlego-qiskit_CommutationAnalysisPass,Graph State Circuit,10,all_to_all,success,,134.0,25.0,10.0,3.0
qlego-qiskit_CommutativeOptimizationPass,Graph State Circuit,10,all_to_all,success,,134.0,25.0,10.0,3.0
qlego-qiskit_OptimizeCliffordsPass,Graph State Circuit,10,all_to_all,success,,134.0,25.0,10.0,3.0
qlego-qiskit_OptimizeCliffordTPass,Graph State Circuit,10,all_to_all,success,,134.0,25.0,10.0,3.0
qlego-qiskit_CollectCliffordsPass,Graph State Circuit,10,all_to_all,success,,74.0,27.0,10.0,5.0
qlego-qiskit_Collect2qBlocksPass,Graph State Circuit,10,all_to_all,success,,134.0,25.0,10.0,3.0
qlego-qiskit_CollectMultiQBlocksPass,Graph State Circuit,10,all_to_all,success,,134.0,25.0,10.0,3.0
qlego-qiskit_RemoveIdentityEquivalentPass,Graph State Circuit,10,all_to_all,success,,134.0,25.0,10.0,3.0
qlego-qiskit_OptimizeSwapBeforeMeasurePass,Graph State Circuit,10,all_to_all,success,,134.0,25.0,10.0,3.0
qlego-qiskit_RemoveFinalResetPass,Graph State Circuit,10,all_to_all,success,,134.0,25.0,10.0,3.0
qlego-tket_SquashTK1Pass,Graph State Circuit,10,all_to_all,success,,194.0,35.0,10.0,3.0
qlego-tket_SquashRzPhasedXPass,Graph State Circuit,10,all_to_all,success,,244.0,40.0,10.0,3.0
qlego-tket_DecomposeSingleQubitsTK1Pass,Graph State Circuit,10,all_to_all,success,,194.0,35.0,10.0,3.0
qlego-tket_FullPeepholeOptimizePass,Graph State Circuit,10,all_to_all,success,,94.0,30.0,10.0,3.0
qlego-tket_CliffordSimpPass,Graph State Circuit,10,all_to_all,success,,94.0,30.0,10.0,3.0
qlego-tket_PeepholeOptimize2QPass,Graph State Circuit,10,all_to_all,success,,94.0,30.0,10.0,3.0
qlego-tket_KAKDecompositionPass,Graph State Circuit,10,all_to_all,success,,194.0,35.0,10.0,3.0
qlego-tket_RemoveRedundanciesPass,Graph State Circuit,10,all_to_all,success,,194.0,35.0,10.0,3.0
qlego-tket_RemovePhaseOpsPass,Graph State Circuit,10,all_to_all,success,,194.0,35.0,10.0,3.0
qlego-tket_DelayMeasuresPass,Graph State Circuit,10,all_to_all,success,,194.0,35.0,10.0,3.0
qlego-tket_SimplifyMeasuresPass,Graph State Circuit,10,all_to_all,success,,194.0,35.0,10.0,3.0
qlego-tket_RemoveDiscardedPass,Graph State Circuit,10,all_to_all,success,,194.0,35.0,10.0,3.0
qlego-tket_SynthesiseTketPass,Graph State Circuit,10,all_to_all,success,,94.0,30.0,10.0,3.0
qlego-bqskit_GroupSingleQuditGatePassPass,Graph State Circuit,10,all_to_all,success,,124.0,24.0,10.0,3.0
qlego-bqskit_ScanningGateRemovalPassPass,Graph State Circuit,10,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_IterativeScanningGateRemovalPassPass,Graph State Circuit,10,all_to_all,success,,124.0,24.0,10.0,3.0
qlego-bqskit_TreeScanningGateRemovalPassPass,Graph State Circuit,10,all_to_all,failed,RuntimeError: Server connection unexpectedly closed.,,,,
qlego-bqskit_QuickPartitionerPass,Graph State Circuit,10,all_to_all,success,,124.0,24.0,10.0,3.0
Baseline,Graph State Circuit,10,all_to_all,success,,134.0,25.0,10.0,3.0
